AGR_ID|open_rows|open_amt
59786|6|3012.00
452928|6|3012.00
92605|12|3012.00
190308|6|3012.00
179149|6|3012.00
134607|6|3012.00
110080|6|3012.00
290466|12|3012.00
489553|6|3012.00
234064|6|3012.00
180227|6|3012.00
47817|6|3009.00
126630|6|3009.00
450833|6|3006.00
109556|6|3006.00
103143|9|3006.00
507320|6|3006.00
64117|6|3006.00
142394|12|3006.00
81324|9|3006.00
422812|6|3006.00
61050|6|3006.00
113153|6|3006.00
63919|6|3006.00
139450|12|3006.00
259974|6|3006.00
203842|4|3004.00
35069|12|3000.60
84839|6|3000.00
74423|6|3000.00
352334|6|3000.00
199245|6|3000.00
183982|6|3000.00
464130|3|3000.00
152954|6|3000.00
142170|6|3000.00
72154|6|3000.00
142156|6|3000.00
343765|6|2994.00
306781|6|2994.00
521832|6|2994.00
69047|6|2994.00
85408|6|2994.00
147388|6|2994.00
110674|6|2993.10
47302|3|2991.00
95432|9|2988.00
162490|6|2988.00
116867|9|2988.00
114142|6|2988.00
130408|6|2988.00
359379|12|2988.00
417599|9|2988.00
149213|9|2988.00
128383|9|2988.00
94506|9|2988.00
31627|6|2988.00
101513|6|2988.00
516327|6|2988.00
147965|9|2988.00
104737|6|2982.00
410369|6|2982.00
112677|6|2982.00
149606|6|2982.00
173156|6|2982.00
183848|6|2982.00
56775|6|2982.00
205316|6|2982.00
81787|6|2982.00
167143|9|2982.00
33240|6|2982.00
240922|12|2982.00
90132|6|2982.00
147905|6|2982.00
160391|9|2979.00
95039|9|2979.00
186498|9|2979.00
411781|9|2979.00
92716|9|2979.00
118740|9|2979.00
191391|9|2979.00
358531|9|2979.00
99265|9|2979.00
112130|9|2979.00
480091|9|2979.00
195756|6|2976.00
473883|6|2976.00
288345|12|2976.00
445840|12|2976.00
73309|6|2976.00
67001|6|2976.00
100656|6|2976.00
112267|6|2976.00
83505|6|2976.00
191764|6|2976.00
67322|6|2976.00
97607|6|2976.00
196633|6|2976.00
179701|6|2976.00
382658|6|2976.00
33284|12|2970.00
38541|6|2970.00
174055|12|2970.00
74511|6|2970.00
116478|9|2970.00
273308|9|2970.00
100727|9|2970.00
103158|9|2970.00
178299|12|2970.00
115773|9|2970.00
252758|9|2970.00
181308|6|2970.00
56133|6|2970.00
273540|6|2970.00
99695|9|2970.00
371183|6|2970.00
87115|12|2970.00
350673|18|2970.00
35196|6|2970.00
308684|6|2964.00
207578|6|2964.00
117926|3|2964.00
67651|6|2964.00
93828|6|2964.00
129751|6|2964.00
59438|6|2964.00
108358|9|2961.00
102514|9|2961.00
396528|9|2961.00
104961|9|2961.00
116289|9|2961.00
85632|18|2961.00
83309|9|2961.00
49212|3|2961.00
106777|6|2958.00
68578|6|2958.00
154250|6|2958.00
251984|6|2958.00
253276|6|2958.00
523633|6|2958.00
113962|6|2958.00
122123|6|2958.00
208848|6|2958.00
66839|3|2958.00
44265|12|2958.00
70352|60|2958.00
149453|6|2958.00
79377|3|2958.00
421892|12|2958.00
176433|6|2958.00
35360|48|2953.26
482250|6|2952.00
84966|6|2952.00
172346|9|2952.00
86242|6|2952.00
78780|9|2952.00
374220|6|2952.00
209815|6|2952.00
396621|9|2952.00
171359|9|2952.00
104203|9|2952.00
112450|6|2952.00
108744|9|2952.00
85353|9|2952.00
379033|6|2952.00
116738|3|2952.00
100899|9|2952.00
192778|6|2952.00
197223|9|2952.00
184793|6|2952.00
107965|9|2952.00
69562|6|2952.00
39805|3|2949.00
131053|3|2949.00
356206|6|2946.00
303619|6|2946.00
361949|6|2946.00
72228|6|2946.00
134255|6|2946.00
42240|3|2946.00
123721|3|2946.00
231718|6|2943.00
82265|3|2943.00
130515|3|2943.00
190181|6|2940.00
138584|6|2940.00
132110|6|2940.00
35859|6|2940.00
61406|6|2940.00
194732|6|2940.00
55981|3|2940.00
288873|6|2940.00
161997|27|2936.10
356505|6|2934.00
75034|6|2934.00
134961|6|2934.00
116371|6|2934.00
439127|6|2934.00
115606|6|2934.00
270199|12|2934.00
114732|6|2934.00
99584|6|2934.00
51530|3|2934.00
110061|6|2934.00
61020|6|2934.00
76674|6|2934.00
75751|6|2934.00
422822|3|2931.00
46686|3|2931.00
477512|3|2931.00
167221|6|2928.00
121680|6|2928.00
158833|6|2928.00
57521|6|2928.00
102149|6|2928.00
59285|6|2928.00
72015|6|2928.00
186404|6|2928.00
64655|6|2925.00
90502|3|2925.00
146081|6|2922.00
119526|6|2922.00
373829|6|2922.00
217362|6|2922.00
147074|6|2922.00
111397|12|2922.00
288468|6|2922.00
199132|6|2919.00
192050|6|2916.00
455227|12|2916.00
145029|6|2916.00
300315|6|2916.00
182847|6|2916.00
74015|3|2916.00
80101|6|2916.00
180114|6|2916.00
375211|12|2916.00
145426|6|2916.00
150805|6|2913.00
34615|6|2910.00
80472|6|2910.00
109340|18|2910.00
34905|12|2910.00
109741|6|2908.98
415246|8|2908.00
194949|6|2904.00
135750|12|2904.00
252159|6|2904.00
134610|6|2904.00
151839|12|2904.00
484394|6|2901.00
125273|12|2898.00
64065|6|2898.00
264491|6|2898.00
179668|6|2898.00
86527|6|2898.00
206332|9|2898.00
65288|6|2898.00
146781|6|2898.00
79638|6|2898.00
259703|6|2898.00
158171|12|2898.00
179211|6|2898.00
95170|12|2898.00
426863|6|2898.00
362848|6|2898.00
152285|6|2898.00
1207147|4|2896.00
87868|8|2896.00
33796|6|2892.00
360773|6|2892.00
112022|12|2892.00
67767|6|2892.00
72311|6|2892.00
34373|6|2892.00
429641|6|2892.00
116776|6|2892.00
98682|6|2892.00
134923|3|2892.00
85821|6|2892.00
153430|6|2892.00
119420|12|2892.00
119543|6|2892.00
60201|6|2892.00
33758|6|2892.00
88847|6|2892.00
160043|6|2892.00
344149|6|2892.00
93500|3|2889.00
335607|9|2889.00
70652|3|2889.00
455060|3|2889.00
148655|6|2886.00
186775|6|2886.00
358400|6|2886.00
127806|3|2886.00
148860|6|2886.00
225862|3|2886.00
184197|12|2886.00
113001|6|2886.00
224669|6|2886.00
91501|6|2886.00
146012|6|2886.00
165342|6|2886.00
150376|6|2886.00
343011|6|2886.00
33121|6|2886.00
84274|6|2886.00
469453|3|2886.00
184839|6|2886.00
176586|6|2886.00
94211|6|2886.00
425971|6|2886.00
334660|6|2886.00
70183|6|2886.00
75451|6|2886.00
303275|6|2886.00
150359|18|2880.09
296386|6|2880.00
122536|6|2880.00
90499|6|2880.00
88297|6|2880.00
94233|9|2880.00
69242|6|2880.00
186035|6|2880.00
128935|6|2880.00
181278|6|2880.00
105425|6|2880.00
261510|6|2874.00
190195|6|2874.00
77191|6|2874.00
480816|6|2874.00
268233|6|2874.00
219838|42|2874.00
130579|6|2874.00
137100|6|2874.00
76472|6|2874.00
211538|6|2874.00
59736|6|2874.00
520170|6|2874.00
217686|8|2872.00
118760|9|2871.00
205517|3|2871.00
85255|9|2871.00
76420|3|2871.00
112419|9|2871.00
184352|9|2871.00
364741|18|2871.00
149762|6|2868.00
64025|6|2868.00
233881|3|2868.00
69380|6|2868.00
76336|6|2868.00
68001|3|2868.00
157597|6|2868.00
369227|6|2868.00
371540|6|2862.00
193444|12|2862.00
135406|3|2862.00
498277|6|2862.00
159865|6|2862.00
63152|6|2862.00
192496|6|2862.00
71582|3|2862.00
143293|6|2862.00
443436|3|2862.00
160661|12|2862.00
31118|6|2862.00
132637|6|2859.00
91142|3|2859.00
178850|6|2859.00
75311|6|2856.00
145368|6|2856.00
117878|6|2856.00
183110|6|2856.00
67418|6|2856.00
204345|6|2856.00
63337|6|2856.00
221248|6|2856.00
157630|6|2856.00
62898|3|2856.00
59159|6|2856.00
119049|6|2856.00
81321|9|2853.00
141535|9|2853.00
412564|9|2853.00
60091|6|2850.00
160735|6|2850.00
81872|6|2850.00
97513|6|2850.00
161635|6|2850.00
274510|6|2850.00
80831|6|2850.00
244460|6|2850.00
145467|6|2850.00
181013|6|2850.00
68109|6|2850.00
248058|9|2844.00
60010|6|2844.00
128796|12|2844.00
212542|8|2844.00
275644|12|2844.00
221962|6|2844.00
133887|9|2844.00
88619|9|2844.00
88434|9|2844.00
180728|6|2838.00
115888|6|2838.00
187641|6|2838.00
154901|6|2838.00
61378|6|2838.00
192812|6|2838.00
706598|32|2836.68
91538|9|2835.00
152065|9|2835.00
147054|9|2835.00
199121|9|2835.00
105326|9|2835.00
87503|9|2835.00
139848|9|2835.00
417703|9|2835.00
89584|9|2835.00
144260|9|2835.00
124667|9|2835.00
188411|6|2832.00
342958|6|2832.00
95740|6|2832.00
241148|6|2832.00
200934|6|2832.00
112606|6|2832.00
82516|6|2832.00
103451|6|2832.00
61245|6|2826.00
94775|9|2826.00
167893|9|2826.00
34197|6|2826.00
97131|9|2826.00
214521|9|2826.00
182866|6|2826.00
158447|6|2826.00
67586|6|2826.00
426223|12|2826.00
138843|9|2826.00
95043|9|2826.00
370904|9|2826.00
444932|9|2826.00
252972|9|2826.00
125023|9|2826.00
275770|9|2826.00
82612|9|2826.00
172369|9|2826.00
153898|9|2826.00
187924|6|2826.00
79516|9|2826.00
155879|30|2826.00
191595|9|2826.00
323038|6|2826.00
130589|6|2823.00
109494|12|2822.70
425207|66|2821.38
177304|6|2820.00
80146|6|2820.00
34383|6|2820.00
183327|6|2820.00
272842|10|2820.00
122082|6|2820.00
128034|6|2820.00
463329|12|2820.00
124106|9|2817.00
108180|9|2817.00
520584|9|2817.00
110250|9|2817.00
81210|9|2817.00
140379|9|2817.00
83671|9|2817.00
213354|9|2817.00
115656|9|2817.00
100152|9|2817.00
104922|9|2817.00
124188|9|2817.00
119263|9|2817.00
165751|6|2814.00
66821|6|2814.00
78460|12|2814.00
106507|6|2814.00
96849|6|2814.00
146331|6|2814.00
86669|6|2814.00
496149|12|2814.00
497121|6|2813.06
157492|6|2811.00
194860|3|2811.00
518691|6|2808.00
234881|6|2808.00
369197|3|2808.00
87925|9|2808.00
468910|9|2808.00
106227|9|2808.00
121826|9|2808.00
66069|12|2808.00
61555|3|2808.00
155919|6|2808.00
272553|6|2808.00
149451|6|2808.00
195174|6|2808.00
145143|6|2808.00
342435|9|2808.00
508651|6|2808.00
149884|6|2808.00
137105|9|2805.00
131114|6|2802.00
237715|3|2802.00
334112|6|2802.00
178565|6|2802.00
260467|12|2802.00
69567|42|2801.70
115715|9|2799.00
473220|9|2799.00
193850|6|2796.00
153085|6|2796.00
105649|12|2796.00
63651|6|2796.00
308254|6|2796.00
79070|6|2796.00
190580|6|2796.00
158679|6|2796.00
122184|6|2796.00
88968|6|2796.00
393528|3|2796.00
69957|3|2793.00
168656|3|2793.00
302760|6|2790.00
508647|6|2790.00
188012|6|2790.00
185970|3|2790.00
111930|6|2790.00
290618|6|2790.00
479273|6|2790.00
230925|6|2790.00
64611|6|2790.00
504844|6|2790.00
75937|15|2790.00
65772|6|2790.00
68849|6|2790.00
157411|6|2790.00
490636|18|2790.00
407672|6|2790.00
92700|6|2790.00
207393|4|2788.00
138559|6|2787.00
80312|6|2784.00
66435|12|2784.00
475832|6|2784.00
91603|6|2784.00
508172|6|2784.00
253642|6|2784.00
75653|6|2784.00
89114|12|2784.00
464909|6|2784.00
87524|6|2784.00
190513|6|2784.00
123015|6|2784.00
488814|6|2784.00
353123|6|2784.00
94846|6|2784.00
89849|6|2784.00
124293|6|2784.00
163774|6|2784.00
125868|6|2781.30
88232|18|2781.00
233198|36|2779.68
33635|6|2778.00
407700|6|2778.00
125969|6|2778.00
131061|6|2778.00
109557|18|2778.00
182445|6|2778.00
142946|6|2778.00
276778|6|2778.00
421680|6|2778.00
143072|12|2778.00
74510|6|2778.00
287475|6|2778.00
198783|12|2778.00
86537|6|2778.00
99736|6|2778.00
68625|6|2772.00
132761|6|2772.00
157018|36|2772.00
100072|9|2772.00
69090|6|2772.00
67348|6|2772.00
138333|6|2772.00
458152|9|2772.00
373892|6|2772.00
69719|6|2772.00
144378|6|2772.00
199250|6|2772.00
68916|6|2772.00
89588|18|2772.00
119373|12|2772.00
405683|6|2772.00
200345|6|2766.00
144253|6|2766.00
183834|6|2766.00
99605|6|2766.00
60089|12|2766.00
32778|6|2766.00
97756|6|2766.00
63005|6|2766.00
232353|6|2766.00
69684|6|2764.08
401250|3|2763.00
126172|9|2763.00
42295|6|2761.74
416284|30|2760.93
47724|24|2760.12
273293|6|2760.00
61093|6|2760.00
80421|42|2759.61
44340|6|2757.00
427513|6|2754.00
289755|9|2754.00
56192|6|2754.00
83980|6|2754.00
92472|6|2754.00
136374|6|2754.00
229579|6|2754.00
62482|12|2754.00
106755|9|2754.00
150212|9|2752.74
90801|6|2748.00
127856|12|2748.00
54385|6|2748.00
150407|6|2748.00
177711|3|2745.00
135855|9|2745.00
149119|6|2745.00
474008|8|2744.00
78080|6|2742.00
60373|12|2742.00
135960|6|2739.00
159893|6|2736.00
126721|18|2736.00
235106|6|2736.00
172075|6|2736.00
116358|9|2736.00
132570|6|2736.00
172945|9|2736.00
196157|6|2736.00
313949|12|2736.00
117987|6|2736.00
90988|6|2736.00
132269|6|2736.00
143965|6|2736.00
114754|3|2733.00
176271|3|2733.00
222479|6|2730.00
190155|6|2730.00
60286|6|2730.00
245229|36|2730.00
140228|6|2730.00
245961|6|2730.00
90282|6|2730.00
78871|12|2730.00
163059|6|2730.00
176322|6|2730.00
68864|6|2730.00
271701|6|2724.00
403891|12|2724.00
136109|6|2724.00
198150|12|2724.00
113175|6|2724.00
189186|18|2724.00
430553|3|2721.00
140520|6|2718.00
254523|6|2718.00
328967|6|2718.00
251221|6|2718.00
171597|6|2718.00
274171|9|2718.00
132360|18|2718.00
142830|3|2715.00
124853|18|2715.00
127745|9|2712.60
145204|12|2712.00
158920|6|2712.00
183719|9|2712.00
182792|3|2712.00
83807|6|2712.00
77672|6|2712.00
133638|6|2712.00
194816|6|2712.00
82357|9|2709.00
419569|9|2709.00
128052|9|2709.00
116085|9|2709.00
94331|9|2709.00
217614|4|2708.00
142118|6|2706.00
40669|3|2706.00
163961|6|2706.00
100696|6|2706.00
55754|3|2703.00
65634|3|2703.00
46722|3|2703.00
215577|12|2700.00
436312|12|2700.00
67186|6|2700.00
60165|6|2700.00
85413|6|2700.00
89832|9|2700.00
288068|12|2700.00
162684|9|2700.00
452560|39|2697.39
120312|6|2694.00
137157|6|2694.00
89276|6|2694.00
116920|12|2694.00
99405|6|2694.00
215060|6|2694.00
189274|6|2694.00
354820|6|2694.00
157223|6|2694.00
90704|9|2691.00
486815|9|2691.00
475247|9|2691.00
178082|9|2691.00
102763|9|2691.00
157634|12|2690.34
92640|6|2688.00
189111|24|2688.00
190429|6|2688.00
375082|6|2688.00
343679|6|2688.00
186691|6|2688.00
198641|6|2688.00
478115|6|2688.00
157837|6|2688.00
83924|6|2688.00
217117|6|2688.00
181539|3|2688.00
109719|6|2688.00
71977|6|2688.00
127461|6|2688.00
61289|6|2688.00
207271|6|2688.00
97272|6|2688.00
156745|6|2688.00
100694|6|2688.00
81037|6|2688.00
57893|6|2688.00
147010|6|2688.00
177249|6|2688.00
138890|6|2688.00
33131|6|2688.00
106672|9|2682.09
92891|9|2682.00
110329|6|2682.00
96613|9|2682.00
33237|6|2682.00
331984|9|2682.00
287212|6|2682.00
154820|9|2682.00
453829|9|2682.00
335226|9|2682.00
185965|6|2682.00
110272|6|2682.00
122588|9|2682.00
477918|3|2682.00
90744|9|2682.00
95969|9|2682.00
185440|6|2682.00
97609|6|2682.00
69927|6|2682.00
122515|9|2682.00
115468|9|2682.00
163075|18|2682.00
446407|6|2682.00
132674|9|2682.00
85194|9|2682.00
408413|9|2682.00
133|6|2681.34
320438|3|2679.00
82170|3|2676.00
68310|6|2676.00
136845|6|2676.00
133311|6|2676.00
86486|6|2676.00
241281|6|2676.00
158988|6|2676.00
159515|6|2676.00
331634|9|2673.00
104286|9|2673.00
175550|9|2673.00
301056|9|2673.00
111753|9|2673.00
150358|9|2673.00
88797|9|2673.00
146657|9|2673.00
156405|12|2672.04
69016|6|2670.00
113483|6|2670.00
106961|6|2670.00
516385|12|2670.00
431901|6|2670.00
88426|6|2670.00
152444|6|2670.00
142625|6|2670.00
160276|6|2670.00
191900|6|2670.00
147648|6|2670.00
470628|6|2670.00
436544|6|2670.00
373637|12|2670.00
356621|6|2670.00
249553|6|2670.00
112285|6|2670.00
196823|6|2670.00
218593|6|2670.00
147947|6|2670.00
86190|9|2664.00
123620|9|2664.00
105859|9|2664.00
79595|9|2664.00
34360|12|2664.00
142408|12|2664.00
115787|6|2664.00
99644|9|2664.00
130651|3|2664.00
172909|6|2664.00
208548|18|2664.00
122231|9|2664.00
178566|6|2664.00
99037|9|2664.00
184138|9|2664.00
123517|9|2664.00
127556|3|2664.00
450618|6|2664.00
139041|6|2664.00
274141|6|2664.00
131801|6|2664.00
34967|12|2664.00
143307|9|2664.00
358637|9|2664.00
166610|6|2661.00
377126|12|2658.00
130664|3|2658.00
180336|6|2658.00
58648|3|2658.00
245392|3|2658.00
94267|6|2657.46
145716|9|2655.00
114261|9|2655.00
408304|3|2655.00
131249|18|2655.00
125312|9|2655.00
96058|18|2655.00
110058|9|2655.00
84194|9|2655.00
146276|12|2652.00
90087|6|2652.00
342054|3|2652.00
350914|12|2652.00
396143|3|2652.00
498993|3|2652.00
171305|6|2652.00
180710|6|2652.00
30903|6|2652.00
174290|6|2652.00
154330|11|2651.00
57205|6|2646.00
126170|9|2646.00
74326|3|2646.00
63472|3|2646.00
143949|6|2646.00
296684|6|2646.00
187543|6|2646.00
147666|6|2646.00
400711|6|2646.00
316651|3|2643.00
180060|3|2643.00
484896|4|2640.00
186395|6|2640.00
290924|3|2640.00
174892|6|2640.00
121524|3|2637.00
352742|3|2637.00
270507|3|2634.00
301732|6|2634.00
449330|6|2634.00
373300|3|2634.00
67576|12|2634.00
260123|6|2634.00
86511|12|2634.00
405268|6|2634.00
189068|8|2632.00
259020|3|2631.00
203385|6|2631.00
65703|9|2628.00
121856|6|2628.00
312111|6|2628.00
238361|6|2628.00
70094|6|2628.00
69093|6|2628.00
97881|9|2628.00
259900|6|2628.00
334764|6|2628.00
67049|6|2628.00
241273|12|2628.00
87575|6|2628.00
99447|18|2623.68
94223|6|2622.00
59114|6|2622.00
117193|6|2622.00
134052|6|2619.00
83420|6|2616.00
362129|6|2616.00
104968|6|2616.00
314434|6|2616.00
67620|18|2616.00
104907|6|2616.00
127405|6|2616.00
192047|3|2616.00
127263|3|2613.00
76041|12|2610.00
72437|6|2610.00
145462|6|2610.00
112948|6|2610.00
116972|6|2610.00
512522|6|2610.00
230489|6|2610.00
277980|6|2610.00
165678|6|2610.00
146956|6|2610.00
96326|6|2607.00
166289|6|2604.00
42321|6|2604.00
144708|6|2604.00
192282|6|2604.00
498932|6|2604.00
71590|6|2604.00
165295|6|2604.00
118623|9|2601.00
64686|33|2599.41
265436|6|2598.00
410193|6|2598.00
148722|6|2598.00
181259|6|2598.00
68874|6|2598.00
220604|54|2597.10
87567|6|2592.00
189983|6|2592.00
34611|6|2592.00
64052|6|2592.00
64755|6|2592.00
172005|6|2592.00
429624|6|2592.00
81009|6|2592.00
56355|6|2592.00
118529|12|2592.00
74838|3|2592.00
64023|6|2592.00
514473|6|2592.00
351420|6|2592.00
138539|6|2592.00
278063|6|2592.00
148092|6|2592.00
166934|6|2592.00
150818|12|2592.00
489826|6|2592.00
497127|12|2592.00
352860|6|2592.00
108434|12|2590.20
474741|3|2589.00
32854|6|2586.00
433534|6|2586.00
152505|6|2586.00
261356|6|2586.00
137840|6|2586.00
105512|6|2586.00
249289|6|2586.00
73162|12|2586.00
76984|6|2586.00
77603|6|2586.00
136738|6|2586.00
187759|6|2586.00
121724|6|2586.00
360070|6|2586.00
182580|6|2586.00
135713|6|2586.00
62293|12|2586.00
195117|6|2586.00
82243|6|2586.00
177238|6|2586.00
111960|6|2586.00
66876|6|2586.00
283047|6|2586.00
240322|6|2586.00
92080|6|2586.00
89865|6|2586.00
240130|36|2583.99
125875|3|2583.00
131152|3|2583.00
156589|3|2583.00
183395|6|2580.00
117160|3|2580.00
225624|6|2580.00
432471|6|2580.00
437009|6|2580.00
340291|6|2580.00
149392|6|2580.00
133579|3|2577.00
76193|3|2577.00
191141|6|2574.00
152345|36|2574.00
78574|6|2574.00
153323|6|2574.00
93868|6|2574.00
112063|9|2574.00
69942|6|2574.00
335876|6|2574.00
69593|6|2574.00
136274|6|2574.00
120140|6|2574.00
164648|6|2574.00
197967|6|2574.00
149273|6|2574.00
95922|6|2574.00
62258|6|2574.00
41612|6|2574.00
140836|6|2574.00
123521|6|2574.00
114083|6|2574.00
248283|6|2574.00
200793|6|2574.00
164672|6|2574.00
47561|6|2574.00
201624|6|2574.00
114383|12|2574.00
140301|6|2574.00
103324|18|2571.66
207063|3|2571.00
504223|3|2571.00
713379|9|2568.69
211506|12|2568.00
115916|6|2568.00
340458|6|2568.00
134691|6|2568.00
132047|6|2568.00
112729|6|2568.00
70623|6|2568.00
111400|6|2568.00
416189|6|2568.00
134831|3|2568.00
96435|6|2568.00
90244|6|2568.00
61113|6|2568.00
109842|6|2568.00
143491|3|2568.00
97854|6|2568.00
110592|6|2568.00
91505|6|2568.00
182313|6|2568.00
465534|6|2568.00
451215|6|2568.00
197577|6|2568.00
144993|6|2568.00
79204|12|2568.00
506271|6|2568.00
108875|6|2568.00
128493|6|2568.00
130030|6|2568.00
267900|6|2568.00
407860|6|2568.00
100080|6|2568.00
111203|6|2568.00
34850|6|2568.00
38549|3|2565.00
140940|9|2565.00
143886|6|2564.58
211934|8|2564.00
154734|6|2562.00
34604|6|2562.00
75379|6|2562.00
113995|6|2562.00
184494|6|2562.00
69796|6|2562.00
245473|6|2562.00
214976|6|2562.00
136948|6|2562.00
57878|6|2562.00
119684|6|2562.00
154729|6|2562.00
212297|6|2562.00
158130|6|2562.00
112972|6|2562.00
519561|6|2562.00
396864|6|2562.00
335601|6|2562.00
80548|3|2559.00
38887|3|2559.00
158499|6|2556.00
53535|3|2556.00
75926|6|2556.00
193147|6|2556.00
114672|6|2556.00
279281|3|2556.00
200121|6|2556.00
432536|9|2556.00
147317|6|2556.00
192134|3|2556.00
86710|9|2556.00
50323|6|2553.00
420798|6|2550.00
263128|4|2550.00
332714|6|2550.00
94664|6|2550.00
305681|30|2550.00
341483|9|2547.00
87718|9|2547.00
356807|9|2547.00
78916|9|2547.00
144574|9|2547.00
153984|6|2547.00
148015|12|2544.84
71554|6|2544.00
83113|6|2544.00
414995|6|2544.00
157137|6|2544.00
107028|9|2538.00
110568|9|2538.00
262894|9|2538.00
151335|9|2538.00
95971|9|2538.00
436072|9|2538.00
324575|9|2538.00
162373|12|2538.00
93382|9|2538.00
123926|9|2538.00
273318|9|2538.00
90057|9|2538.00
77629|6|2532.00
250729|6|2532.00
77257|9|2529.00
179367|9|2529.00
142025|9|2529.00
123301|9|2529.00
416213|9|2529.00
232615|9|2529.00
174070|9|2529.00
455051|9|2529.00
107282|9|2529.00
236147|9|2529.00
86043|9|2529.00
163713|12|2526.00
126684|6|2526.00
351411|6|2526.00
67569|6|2526.00
65190|6|2526.00
96234|6|2526.00
58348|6|2526.00
383329|6|2526.00
275991|6|2526.00
112568|9|2520.00
136386|9|2520.00
76737|9|2520.00
81068|9|2520.00
122901|9|2520.00
96724|6|2520.00
102728|9|2520.00
117944|6|2520.00
152693|6|2520.00
95709|9|2520.00
294669|6|2517.00
457417|6|2514.00
183685|6|2514.00
134623|6|2514.00
129394|3|2514.00
210851|6|2514.00
69489|66|2514.00
168497|6|2514.00
151184|6|2514.00
106398|6|2514.00
67326|6|2514.00
339947|6|2514.00
117779|18|2514.00
112859|6|2514.00
223451|8|2512.00
79486|9|2511.00
372744|9|2511.00
138466|9|2511.00
84461|9|2511.00
142713|18|2511.00
48947|3|2511.00
119829|9|2511.00
117211|9|2511.00
94026|9|2511.00
162680|3|2508.00
97314|6|2508.00
196601|6|2508.00
414074|6|2508.00
133532|12|2508.00
551285|4|2504.00
688812|9|2502.54
180963|6|2502.00
94762|9|2502.00
443240|9|2502.00
118381|12|2502.00
198426|18|2502.00
118186|12|2502.00
154982|6|2502.00
84557|9|2502.00
73550|15|2499.72
274907|3|2499.00
39367|4|2498.00
122130|6|2496.00
211101|6|2496.00
213689|6|2496.00
378367|6|2496.00
203957|12|2496.00
79945|6|2496.00
520835|6|2496.00
199292|6|2496.00
141170|6|2496.00
144103|6|2496.00
283446|6|2496.00
154019|6|2496.00
188648|6|2496.00
484476|6|2496.00
135230|3|2496.00
139666|6|2496.00
81760|6|2496.00
38978|3|2496.00
160343|6|2496.00
293858|6|2496.00
191288|12|2496.00
327814|6|2496.00
138222|6|2490.00
135244|6|2490.00
142001|6|2490.00
79686|6|2490.00
115592|6|2490.00
161450|24|2490.00
194999|6|2490.00
70022|6|2490.00
116301|6|2490.00
90533|6|2490.00
187146|6|2490.00
89522|6|2490.00
200470|6|2490.00
191514|6|2490.00
79118|6|2490.00
190785|6|2490.00
194199|6|2490.00
32191|6|2490.00
91335|6|2490.00
87050|6|2490.00
69354|6|2490.00
123275|6|2490.00
77853|6|2490.00
178879|6|2490.00
187057|6|2490.00
180180|6|2490.00
231962|6|2490.00
437355|12|2490.00
232067|6|2490.00
